channelId,period,chats,memberChats,uniqueChatters,uniqueMembers,nonMemberPercentage
UCn3HVGEh-uMStdkcSL6g7TA,2021-03,907,0,43,0,100.0
UCnRQYHTnRLSF0cLJwMnedCg,2021-03,95134,17480,5507,301,94.5342291628836
UCnZUaScptUZ7vBeV-4Vf4nw,2021-03,14077,5017,998,140,85.97194388777555
UCnzZmBOSrQf2wDBbnsDajVw,2021-03,9185,2732,363,38,89.53168044077135
UCo2N7C-Z91waaR6lF3LL_jw,2021-03,496376,126760,16213,912,94.37488435206316
UCo7TRj3cS-f_1D9ZDmuTsjw,2021-03,97093,46090,6850,530,92.26277372262773
UCoFEbNyIRUS26-hf2AucwFw,2021-03,29642,8501,1157,60,94.81417458945549
UCoM_XmK45j504hfUWvN06Qg,2021-03,35265,2339,1925,96,95.01298701298701
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-03,1235968,282507,122181,7355,93.98024242721863
UCoWH3sDpeXG1aXmOxveX4KA,2021-03,11868,2545,950,48,94.94736842105263
UCotXwY6s8pWmuWd_snKYjhg,2021-03,5729,0,1750,0,100.0
UCoupL81t75_Z4XRKzOSHLbg,2021-03,828,422,64,22,65.625
UCoztvTULBYd3WmStqYeoHcA,2021-03,379061,83675,23552,808,96.56929347826086
UCp-5t9SrOQwXMU7iIjQfARg,2021-03,518649,132572,26437,2377,91.00881340545448
UCp3tgHXw_HI0QMk1K8qh3gQ,2021-03,2563,0,433,0,100.0
UCp6993wxpyDPHUpavwDFqgg,2021-03,389559,147560,23512,2411,89.7456617897244
UCpBCiBjOoZanFhj-49LgcDg,2021-03,8450,0,142,0,100.0
UCpJtk0myFr5WnyfsmnInP-w,2021-03,237326,45265,11747,365,96.892823699668
UCpLvJ42sm-edPGF8pKJonOQ,2021-03,5038,0,91,0,100.0
UCpNH2Zk2gw3JBjWAKSyZcQQ,2021-03,14185,0,827,0,100.0
UCpPuEfqwYbpn7e2jWdQeWew,2021-03,5239,1679,225,30,86.66666666666667
UCpRXCTyNNa-MnjhK6gisnRw,2021-03,15318,2907,554,57,89.71119133574007
UCpnvhOIJ6BN-vPkYU9ls-Eg,2021-03,98080,28137,1668,251,84.95203836930456
UCqaCCTxZho-MUJlT3c9UyfA,2021-03,4,0,4,0,100.0
UCqhhWjpw23dWhJ5rRwCCrMA,2021-03,31439,6675,4937,260,94.73364391330767
UCqm3BQLlJfvkTsX_hvm0UmA,2021-03,1081951,474948,36123,5412,85.01785565982892
UCqo0CAZ46l6ic3A_LfhEgHg,2021-03,9362,728,407,21,94.84029484029483
UCrR7JxkbeLY82e8gsj_I0pQ,2021-03,45889,9853,2280,78,96.57894736842105
UCryOPk2GZ1meIDt53tL30Tw,2021-03,118604,17410,5042,301,94.03014676715588
UCsA8nM8e5--IdeRaxZwTWHg,2021-03,29012,13066,1437,192,86.63883089770354
UCsFn_ueskBkMCEyzCEqAOvg,2021-03,97259,20624,6965,590,91.52907394113424
UCsHILl-8i1H9316RPeTEcfQ,2021-03,7224,0,93,0,100.0
UCsVUXbx_h0YEvfH41Zwa_5w,2021-03,1317,574,80,14,82.5
UCsg-YqdqQ-KFF0LNk23BY4A,2021-03,99132,24157,4068,438,89.23303834808259
UCspv01oxUFf_MTSipURRhkA,2021-03,1191166,361134,40148,3872,90.35568396931353
UCt0F29rrrkOU5Vu2gyYgrBA,2021-03,8644,2818,580,64,88.96551724137932
UCt0clH12Xk1-Ej5PXKGfdPA,2021-03,78564,26289,4025,403,89.98757763975155
UCt30jJgChL8qeT9VPadidSw,2021-03,201216,29576,15699,783,95.01242117332313
UCt5-0i4AVHXaWJrL8Wql3mw,2021-03,53108,5916,5816,286,95.08253094910592
UCtAvQ5U0aXyKwm2i4GqFgJg,2021-03,6880,0,524,0,100.0
UCtjQoCilYbnxUXquXcVU3uA,2021-03,10552,4227,257,49,80.93385214007782
UCtnO2N4kPTXmyvedjGWdx3Q,2021-03,87515,22750,5422,236,95.64736259682773
UCtpB6Bvhs1Um93ziEDACQ8g,2021-03,162124,31751,10922,315,97.11591283647684
UCtzCQnCT9E4o6U3mHHSHbQQ,2021-03,147544,54249,2426,325,86.60346248969498
UCuep1JCrMvSxOGgGhBfJuYw,2021-03,531832,143963,17798,1156,93.50488818968424
UCuvk5PilcvDECU7dDZhQiEw,2021-03,296947,114439,5863,820,86.01398601398601
UCv1fFr156jc65EMiLbaLImw,2021-03,166717,0,14975,0,100.0
UCv2byPgvl60Mh1vQBnXuksA,2021-03,6887,2781,533,79,85.17823639774859
UCv6rts7X60zoL__5JPwdPGA,2021-03,13667,3159,275,24,91.27272727272727
UCvEX2UICvFAa_T6pqizC20g,2021-03,19569,8866,572,99,82.6923076923077
UCvInZx9h3jC2JzsIzoOebWg,2021-03,756975,239763,30287,2761,90.88387757123519
UCvPPBoTOor5gm8zSlE2tg4w,2021-03,34900,7050,1248,94,92.46794871794873
UCvaTdHTWBGv3MKj3KVqJVCw,2021-03,1012440,334722,39660,3849,90.29500756429653
UCvmppcdYf4HOv-tFQhHHJMA,2021-03,57547,0,6228,0,100.0
UCvzGlP9oQwU--Y0r9id_jnA,2021-03,1031253,309195,40540,2818,93.04884065120869
UCvzVB-EYuHFXHZrObB8a_Og,2021-03,3941,1348,436,63,85.55045871559633
UCw-jEa3_788VkvM2zHzrDnw,2021-03,33505,5039,2407,82,96.59326963024512
UCw8bMzcXgX4SAQPraOJIVgA,2021-03,45762,0,676,0,100.0
UCwL7dgTxKo8Y4RFIKWaf8gA,2021-03,64062,21977,3582,278,92.23897264098268
UCwQ9Uv-m8xkE5PzRc7Bqx3Q,2021-03,362387,0,15220,0,100.0
UCwXOUuxUxCJ1yD0JfogUvMg,2021-03,17209,7744,386,73,81.0880829015544
UCwY13RnqWK4FNFeHGrK96Gw,2021-03,87,0,10,0,100.0
UCwcyyxn6h9ex4sMXGtpQE_g,2021-03,29014,7340,3939,410,89.5912668189896
UCwePpiw1ocZRSNSkpKvVISw,2021-03,122981,31927,2337,350,85.02353444587078
UCwokZsOK_uEre70XayaFnzA,2021-03,66730,14279,4673,238,94.90691204793494
UCwrjITPwG4q71HzihV2C7Nw,2021-03,122803,46606,5177,398,92.31214989376086
UCx45gypxj0fME6zxsLKsNow,2021-03,1084,0,39,0,100.0
UCxI2sKOL2JPX0SQwwKZFafQ,2021-03,282,0,22,0,100.0
UCxJ9SJLG7dA00M7VoEe4ltw,2021-03,117419,30767,2741,191,93.03174024078803
UCxmbiuI6Gyyln9Ec7uZ-8wQ,2021-03,387,40,50,11,78.0
UCyIcOCH-VWaRKH9IkR8hz7Q,2021-03,32618,0,674,0,100.0
UCyO7wyh07pYJaZk51OV75bA,2021-03,65988,9960,5060,191,96.22529644268775
UCyRkQSuhJILuGOuXk10voPg,2021-03,44931,11195,1895,69,96.35883905013193
UCyZZMKRn-mUEkPzaqa9b6bg,2021-03,34510,9805,607,77,87.3146622734761
UCyb-cllCkMREr9de-hoiDrg,2021-03,259038,104441,2913,843,71.06076210092688
UCyl1z3jo3XHR1riLFKG5UAg,2021-03,1005382,314391,61748,4424,92.83539547839607
UCz6Gi81kE6p5cdW1rT0ixqw,2021-03,116451,56397,3777,864,77.12470214455918
UCzUNASdzI4PV5SlqtYwAkKQ,2021-03,123421,33229,5033,363,92.78760182793563
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-04,1509061,740498,133222,10720,91.95328098962634
UCFKOVgVbGmX65RxO3EtH3iw,2021-04,1293299,983167,32585,5015,84.60948289090072
UCBQd84IW8OvM8H5jftHdvmw,2021-04,68030,36437,1574,226,85.64167725540025
UCIG9rDtgR45VCZmYnd-4DUw,2021-04,52943,26060,5581,535,90.41390431822254
UChAnqc_AY5_I3Px5dig3X1Q,2021-04,1416965,823781,65547,5642,91.39243596198148
UCeK9HFcRZoTrvqcUCtccMoQ,2021-04,63097,15379,2994,131,95.62458249832999
UCQ0UDLQCjY0rmuxCDE38FGg,2021-04,419665,231999,29933,1733,94.21040323388901
UCwokZsOK_uEre70XayaFnzA,2021-04,110047,36518,8528,330,96.13039399624765
UCFahBR2wixu0xOex84bXFvg,2021-04,150310,103018,5925,444,92.50632911392404
UC1DCedRgGHBdm81E1llLhOQ,2021-04,2717429,1765881,89115,11265,87.35903046625147
UCwrjITPwG4q71HzihV2C7Nw,2021-04,195326,97345,6922,427,93.83126264085524
UCw-jEa3_788VkvM2zHzrDnw,2021-04,15018,5998,1324,76,94.25981873111783
UC1CfXB_kRs3C-zaeTG3oGyg,2021-04,354994,143458,43447,3334,92.32628259718739
UCryOPk2GZ1meIDt53tL30Tw,2021-04,156908,73417,7221,505,93.00650879379587
UC3vzVK_N_SUVKqbX69L_X4g,2021-04,60589,22502,4336,251,94.21125461254613
UClS6k3w1sPwlVFqK3-yID5A,2021-04,7250,5494,257,57,77.82101167315176
UCOozmdnOhOrk3mojTazi-TQ,2021-04,12986,4120,1099,51,95.35941765241128
UCqm3BQLlJfvkTsX_hvm0UmA,2021-04,1054777,786543,36781,6595,82.06954677686849
UCCHH0nWYXFZmtDS_4tvMxHQ,2021-04,21863,14283,610,75,87.70491803278688
UCt30jJgChL8qeT9VPadidSw,2021-04,58475,17338,7844,843,89.25293217746048
UCqhhWjpw23dWhJ5rRwCCrMA,2021-04,68102,22036,8325,422,94.93093093093094
UCdCczCYPOeP5hTfbx6tzz_A,2021-04,28221,4240,2117,69,96.74067076051016
UCl1oLKcAq93p-pwKfDGhiYQ,2021-04,40181,27117,1694,257,84.82880755608029
UCajhBT4nMrg3DLS-bLL2RCg,2021-04,218018,122683,13670,1108,91.89465983906364
UCD-miitqNY3nyukJ4Fnf4_A,2021-04,592921,0,23937,0,100.0
UCMzVa7B8UEdrvUGsPmSgyjA,2021-04,29330,5856,1622,33,97.96547472256474
UCbTkauz77OIO9KE5YcAKPlg,2021-04,11086,5494,412,63,84.70873786407766
UCeLzT-7b2PBcunJplmWtoDg,2021-04,464121,332162,9700,1092,88.74226804123711
UCKeAhJvy8zgXWbh9duVjIaQ,2021-04,159146,52775,6637,346,94.78680126563206
UC7CtvN04ublW4LGTPksG6mg,2021-04,83254,23804,2882,240,91.67244968771686
UCW8WKciBixmaqaGqrlTITRQ,2021-04,156636,91453,3268,428,86.90330477356181
UCUtKkGKef8BYMs3h-3zQm9A,2021-04,28270,9987,1415,57,95.97173144876325
UCsA8nM8e5--IdeRaxZwTWHg,2021-04,39578,29263,1444,278,80.74792243767313
UC_-vS9T3_X52HWMhIBsHouw,2021-04,18529,12255,441,102,76.87074829931973
UC_82HBGtvwN1hcGeOGHzUBQ,2021-04,50919,0,2759,0,100.0
UC0Owc36U9lOyi9Gx9Ic-4qg,2021-04,389596,287798,8480,795,90.625
UCtnO2N4kPTXmyvedjGWdx3Q,2021-04,90904,33098,6302,266,95.77911774039988
UC727SQYUvx5pDDGQpTICNWg,2021-04,136283,0,14934,0,100.0
UCg63a3lk6PNeWhVvMRM_mrQ,2021-04,42366,13574,2900,105,96.37931034482759
UC84RYorF7UcJzt_iAYXBisA,2021-04,13029,0,313,0,100.0
UCIJ6TGsTcBlYGUj-zbL60EQ,2021-04,13,6,7,3,57.14285714285714
UCV5ZZlLjk5MKGg3L0n0vbzw,2021-04,221149,59744,13571,540,96.02092697664136
UClV7gDF9sUzu4jJCK7rCYkQ,2021-04,28763,13396,380,97,74.47368421052632
UCRqBKoKuX30ruKAq05pCeRQ,2021-04,122612,66929,5361,731,86.3644842380153
UCZ5dNZsqBjBzbBl0l_IdmXg,2021-04,99904,27916,3884,111,97.14212152420185
UC6HjtF2rHZO8gAsX5FXF-Kg,2021-04,64636,42210,1656,216,86.95652173913044
UCkkdEmzZHMp9xqs_F7v1EQQ,2021-04,105088,39071,1293,92,92.8847641144625
UCfQVs_KuXeNAlGa3fb8rlnQ,2021-04,81795,53639,2927,267,90.8780321147933
UCK-J76mePKSWV4Sl6zV1Eiw,2021-04,3596,0,129,0,100.0
UCyl1z3jo3XHR1riLFKG5UAg,2021-04,1217298,735963,70558,5719,91.89461152527
UCXzcu59Cbu-hkpNNXnNiKDg,2021-04,61722,0,2714,0,100.0
UClxrt4pRmaqQnSlDii3EJBQ,2021-04,34014,14992,706,69,90.22662889518413
UCjFu-9GHnabzSFRAYm1B9Dw,2021-04,19838,6238,1339,34,97.46079163554892
UCoFEbNyIRUS26-hf2AucwFw,2021-04,24682,11804,826,84,89.83050847457628
UCWsfcksUUpoEvhia0_ut0bA,2021-04,23784,0,1467,0,100.0
UCtjQoCilYbnxUXquXcVU3uA,2021-04,14682,8249,265,54,79.62264150943396
UC_aB_-PHLFHiP61djM0oOiQ,2021-04,19752,0,1262,0,100.0
UCGNI4MENvnsymYjKiZwv9eg,2021-04,179999,73714,5350,345,93.55140186915888
UCRvpMpzAXBRKJQuk-8-Sdvg,2021-04,61948,32923,2372,211,91.10455311973018
UCHjeZylSgXDSnor8wUnwU_g,2021-04,33108,9443,2008,111,94.47211155378487
UCijNnZ-6m8g85UGaRAWuw7g,2021-04,11039,3138,1033,23,97.77347531461761
UC_WOBIopwUih0rytRnr_1Ag,2021-04,161270,99565,2479,285,88.50342880193627
UCSlv7Z-4q7_7NRkzJB10A5Q,2021-04,7242,5599,193,61,68.39378238341969
UC-o-E6I3IC2q8sAoAuM6Umg,2021-04,91254,29906,6433,331,94.85465568164153
UCa9wTL0z_iNN13n4G5VmbJg,2021-04,333,0,45,0,100.0
UC0WwEfE-jOM2rzjpdfhTzZA,2021-04,50056,20296,3105,128,95.87761674718196
UCqo0CAZ46l6ic3A_LfhEgHg,2021-04,3793,1241,208,26,87.5
UCle1cz6rcyH0a-xoMYwLlAg,2021-04,47766,34548,1374,294,78.60262008733623
UCmWqYB6y8gSfPONWGspuOWQ,2021-04,9566,7595,281,75,73.30960854092527
UCcD_EdnJcOjJMohDn435D3w,2021-04,17160,8472,578,62,89.27335640138409
UCvInZx9h3jC2JzsIzoOebWg,2021-04,850447,554876,30726,3704,87.94506281325262
UCpRXCTyNNa-MnjhK6gisnRw,2021-04,13892,6556,438,79,81.9634703196347
UC0g1AE0DOjBYnLhkgoRWN1w,2021-04,300507,127248,17192,788,95.4164727780363
UCOyYb1c43VlX9rc_lT6NKQw,2021-04,170996,59222,18238,519,97.15429323390723
UC2hc-00y-MSR6eYA4eQ4tjQ,2021-04,78774,35448,2174,196,90.98436062557498
UCP0BspO_AMEe3aQqqpo89Dg,2021-04,441083,171748,52801,1096,97.92428173708831
UCJ6LH4jMNy0JN9RSThz1mMQ,2021-04,16037,8341,391,61,84.39897698209718
UCXp7sNC0F_qkjickvlYkg-Q,2021-04,102575,71651,2315,374,83.84449244060475
UCsHILl-8i1H9316RPeTEcfQ,2021-04,6423,0,68,0,100.0
UChSvpZYRPh0FvG4SJGSga3g,2021-04,91509,57926,4210,586,86.08076009501188
UCl_gCybOJRIgOXw6Qb4qJzQ,2021-04,1576951,922488,69476,6096,91.22574702055385
UCbc8fwhdUNlqi-J99ISYu4A,2021-04,184912,44957,9380,397,95.76759061833688
UCnzZmBOSrQf2wDBbnsDajVw,2021-04,11109,6986,403,45,88.83374689826302
UCflNPJUJ4VQh1hGDNK7bsFg,2021-04,24051,13552,427,75,82.43559718969556
UCkngxfPbmGyGl_RIq4FA3MQ,2021-04,325335,84734,16974,727,95.71697890891953
UCP9ZgeIJ3Ri9En69R0kJc9Q,2021-04,487036,378674,3881,1245,67.92063901056429
UCKwATdrcjyzNv9c56PqJbWA,2021-04,21229,8871,369,74,79.94579945799458
UCL_qhgtOy0dy1Agp8vkySQg,2021-04,1090779,531974,94593,4947,94.77022612666899
UChXm-xAYPfygrbyLo2yCASQ,2021-04,85599,47895,1665,178,89.3093093093093
UC9mf_ZVpouoILRY9NUIaK-w,2021-04,87805,43958,5166,284,94.50251645373596
UCUKD-uaobj9jiqB-VXt71mA,2021-04,772434,324609,40324,2898,92.81321297490328
UCkL9OLKjIQbKk2CztbpOCFg,2021-04,16075,0,1442,0,100.0
UCyO7wyh07pYJaZk51OV75bA,2021-04,54792,11913,4908,212,95.68052159739202
UCdyqAaZDKHXg4Ahi7VENThQ,2021-04,804995,418382,48321,3963,91.79859688334264
UCl-3q6t6zdZwgIsFZELb7Zg,2021-04,95099,40226,2849,283,90.06669006669007
UCODNLyn3L83wEmC0DLL0cxA,2021-04,71028,30576,3233,388,87.99876275904732
UCLyTXfCZtl7dyhta9Jg3pZg,2021-04,194578,122559,4882,585,88.01720606308889
UCp-5t9SrOQwXMU7iIjQfARg,2021-04,461203,287166,23751,3060,87.11633194391814
UCv2byPgvl60Mh1vQBnXuksA,2021-04,4602,2847,450,71,84.22222222222221
UCDqI2jOz0weumE8s7paEk6g,2021-04,345636,141488,21136,1120,94.70098410295232
UCXW4MqCQn-jCaxlX-nn-BYg,2021-04,379768,190154,9178,650,92.91784702549575
UCL_O_HXgLJx3Auteer0n0pA,2021-04,95289,57510,3596,364,89.87764182424917
UCg8TPE5nLLOqlNnBivmQwww,2021-04,2709,0,345,0,100.0
UC8NZiqKx6fsDT3AVcMiVFyA,2021-04,330968,105439,28321,1830,93.53836375834187
UCHX7YpFG8rVwhsHCx34xt7w,2021-04,30500,18214,1511,173,88.5506287227002
UCK9V2B22uJYu3N7eR_BT9QA,2021-04,370596,198635,23955,2622,89.05447714464621
UChUJbHiTVeGrSkTdBzVfNCQ,2021-04,134256,67955,7251,783,89.20148944973107
UCxJ9SJLG7dA00M7VoEe4ltw,2021-04,84906,46021,2000,198,90.10000000000001
UCWz0CSYCxf4MhRKPDm220AQ,2021-04,65125,23401,4121,251,93.90924532880369
UC7yqc24BjJwi3PoqhXrx6og,2021-04,74917,57494,1205,192,84.06639004149378
UC--A2dwZW7-M2kID0N6_lfA,2021-04,37111,17574,1184,167,85.89527027027027
UC01gb86Qdlkh23Nqk3A1OLQ,2021-04,40162,26854,1186,145,87.77403035413154
UC2kyQhzGOB-JPgcQX9OMgEw,2021-04,242766,173120,2794,494,82.319255547602
UCnZUaScptUZ7vBeV-4Vf4nw,2021-04,30455,15384,1848,186,89.93506493506493
UCpPuEfqwYbpn7e2jWdQeWew,2021-04,3429,1083,249,26,89.5582329317269
UCvzGlP9oQwU--Y0r9id_jnA,2021-04,1085969,499231,44122,3352,92.40288291555233
UCt5-0i4AVHXaWJrL8Wql3mw,2021-04,41398,15563,4823,580,87.97428986108231
UCZYyhgoV314CM14zBD6vd4A,2021-04,245198,82338,9975,454,95.44862155388472
UCZlDXzGoo7d44bwdNObFacg,2021-04,830619,442218,47155,4007,91.50249178241968
UCV4EoK6BVNl7wxuxpUvvSWA,2021-04,44670,22815,1493,179,88.01071667782988
UChLfthKoUV502J7gU9STArg,2021-04,230920,29913,31669,352,98.88850295241404
UCdrQWcX7XLDSUEh9SAxnyBg,2021-04,16314,4721,751,39,94.8069241011984
UC3EhsuKdEkI99TWZwZgWutg,2021-04,62456,34653,3847,304,92.09773849753054
UCmqrvfLMws-GLGHQcB5dasg,2021-04,10054,4275,531,118,77.77777777777779
UCGw7lrT-rVZCWHfdG9Frcgg,2021-04,111081,42137,6958,646,90.71572290888186
UCMAc88lqzqGV0uxgw9JDj0w,2021-04,35825,0,1964,0,100.0
UCC0i9nECi4Gz7TU63xZwodg,2021-04,173773,135540,4057,728,82.05570618683757
UCj_KuUzpOXAliYEesJwdrbw,2021-04,71798,18666,4750,242,94.90526315789474
UCY1qEwgCUFAS0mBnHixfPUg,2021-04,2,0,2,0,100.0
UCyZZMKRn-mUEkPzaqa9b6bg,2021-04,36969,13574,943,87,90.77412513255567
UCBiqkFJljoxAj10SoP2w2Cg,2021-04,298208,100674,19275,844,95.621271076524
UChgTyjG-pdNvxxhdsXfHQ5Q,2021-04,523347,210097,31097,1167,96.24722642055504
UCXtQTtPJedfjqEPysorbsMg,2021-04,78758,39662,4860,510,89.50617283950618
UC9V3Y3_uzU5e-usObb6IE1w,2021-04,287496,118921,15337,941,93.86451066049423
UCn1coImC6NMDYCQfH_ILzXw,2021-04,91663,24644,5638,214,96.20432777580702
UC_a1ZYZ8ZTXpjg9xUY9sj8w,2021-04,593321,407349,13156,1281,90.26299787169353
UCH11P1Hq4PXdznyw1Hhr3qw,2021-04,140618,87909,2837,295,89.60169192809305
UCV2m2UifDGr3ebjSnDv5rUA,2021-04,47923,0,564,0,100.0
UCLQIMDHNE0ZGAiHIdMbq7dw,2021-04,2720,0,218,0,100.0
UCpnvhOIJ6BN-vPkYU9ls-Eg,2021-04,80458,55902,1478,293,80.17591339648173
UCkPIfBOLoO0hVPG-tI2YeGg,2021-04,108809,57391,4271,613,85.64738937017093
UCJA_J8CpKRT78Sr1bylS1vA,2021-04,12556,9429,318,52,83.64779874213836
UC1519-d1jzGiL1MPTxEdtSA,2021-04,333735,211194,7523,1394,81.47015818157651
UC1ZV7KBscK0EMoJKFu1DnDg,2021-04,104025,62148,6308,605,90.40900443880786
UCZ1xuCK1kNmn5RzPYIZop3w,2021-04,492925,238491,20699,1904,90.80148799458911
UCf6J4I7NwMXtuIU8YZKAjCA,2021-04,2076,0,157,0,100.0
UC5CwaMl1eIgY8h02uZw7u8A,2021-04,703820,391748,45585,6747,85.19907864429088
UCYm8zALd2uHqyy6C1tb4_zA,2021-04,74706,56912,1039,242,76.70837343599615
UCtzCQnCT9E4o6U3mHHSHbQQ,2021-04,137189,91970,2173,349,83.9392544868845
UCXU7YYxy_iQd3ulXyO-zC2w,2021-04,232459,129824,7051,1078,84.71138845553821
UCSH4t_nhsNIoxPza4ooYqaA,2021-04,13378,4099,854,48,94.37939110070258
UC5ek2GWKvUKFgnKSHuuCFrw,2021-04,21815,14795,664,119,82.07831325301204
UCFsWaTQ7kT76jNNGeGIKNSA,2021-04,93904,50559,1672,225,86.54306220095694
UCo2N7C-Z91waaR6lF3LL_jw,2021-04,310632,163864,10223,1221,88.05634353907855
UCQ7KYc1-IMQ8_Uz7XTE5DWw,2021-04,3443,801,166,22,86.74698795180723
UCLO9QDxVL4bnvRRsz6K4bsQ,2021-04,429561,241317,17672,1242,92.97193300135808
UCpJtk0myFr5WnyfsmnInP-w,2021-04,139821,65525,6755,414,93.87120651369356
UCUKngXhjnKJ6KCyuC7ejI_w,2021-04,4299,3242,131,25,80.91603053435115
UCSFaf99eT5T4wNN1O2Z3NZg,2021-04,12972,2326,2200,123,94.4090909090909
UCYTz3uIgwVY3ZU-IQJS8r3A,2021-04,150548,91132,2037,320,84.2906234658812
UC6wvdADTJ88OfIbJYIpAaDA,2021-04,715134,450578,22602,3505,84.49252278559419
UCdn5BQ06XqgXoAxIhbqw5Rg,2021-04,548670,335194,40120,4032,89.95014955134596
UCZgOv3YDEs-ZnZWDYVwJdmA,2021-04,34756,0,3314,0,100.0
UCwXOUuxUxCJ1yD0JfogUvMg,2021-04,9589,5836,221,59,73.30316742081448
UCOmjciHZ8Au3iKMElKXCF_g,2021-04,20127,5037,2173,75,96.54855039116428
UCsg-YqdqQ-KFF0LNk23BY4A,2021-04,95039,58099,7089,576,91.87473550571308
UCE0KFKU_O2FkHljyayB7kXw,2021-04,2225,868,126,15,88.09523809523809
UCNVEsYbiZjH5QLmGeSgTSzg,2021-04,352405,141678,11925,741,93.78616352201257
UCuep1JCrMvSxOGgGhBfJuYw,2021-04,507674,268122,18304,1272,93.0506993006993
UCMxKcUjeTEcgHmC9Zzn3R4w,2021-04,2498,0,305,0,100.0
UCeShTCVgZyq2lsBW9QwIJcw,2021-04,99680,50298,6020,519,91.37873754152824
UCYKP16oMX9KKPbrNgo_Kgag,2021-04,156451,50296,8141,282,96.5360520820538
UCTEZGNJDqv-isWSPRsEhnRA,2021-04,14824,0,178,0,100.0
UCHVXbQzkl3rDfsXWo8xi2qw,2021-04,214310,112723,9905,1333,86.54215042907623
UCH1B9AR8sfWJVf9zcu9rbGg,2021-04,19447,14202,523,113,78.39388145315488
UC8Snw5i4eOJXEQqURAK17hQ,2021-04,13317,0,1078,0,100.0
UCMzxQ58QL4NNbWghGymtHvw,2021-04,154750,123373,2911,1102,62.143593266918586
UCspv01oxUFf_MTSipURRhkA,2021-04,896851,570071,30805,4462,85.51533841908781
UCCXME7oZmXB2VFHJbz5496A,2021-04,30070,12568,1239,222,82.08232445520581
UCClwIqTUn5LDpFucHyaAhHg,2021-04,34030,14236,1773,187,89.45290468133108
UCmovZ2th3Sqpd00F5RdeigQ,2021-04,424924,0,13759,0,100.0
UCHsx4Hqa-1ORjQTh9TYDhww,2021-04,1481541,686552,71470,4372,93.88274800615642
UCL-2thbJ7grC9fmGF4OLuTg,2021-04,31393,20091,1260,237,81.19047619047619
UCb5JxV6vKlYVknoJB8TnyYg,2021-04,291750,0,20063,0,100.0
UCzUNASdzI4PV5SlqtYwAkKQ,2021-04,102732,53845,4403,412,90.64274358392005
UCPeF0V8dzSUYHwgLjvC86PQ,2021-04,2562,1199,262,49,81.29770992366412
UCIytNcoz4pWzXfLda0DoULQ,2021-04,156690,93193,6800,794,88.3235294117647
UCDG8K9g6qo8gX4jCjsqUVzA,2021-04,78862,7170,3092,164,94.69598965071151
UCa9Y57gfeY0Zro_noHRVrnw,2021-04,659922,303378,30927,1850,94.01817182397258
UCvEX2UICvFAa_T6pqizC20g,2021-04,25339,18625,644,150,76.70807453416148
UCv1fFr156jc65EMiLbaLImw,2021-04,228859,0,21136,0,100.0
UCoWH3sDpeXG1aXmOxveX4KA,2021-04,14984,5109,1142,61,94.65849387040281
UC3-jXrZXv-PQshpaTQpicPQ,2021-04,9479,4252,800,73,90.875
UC_FqH-6GpFosu_P0ApjqW5A,2021-04,11850,2652,884,48,94.57013574660633
UCBi8YaVyZpiKWN3_Z0dCTfQ,2021-04,49692,0,4219,0,100.0
UCo7TRj3cS-f_1D9ZDmuTsjw,2021-04,80631,48837,5933,551,90.71296140232597
UCWImOidHDmm0KK20bkF-rSQ,2021-04,87267,14288,10442,444,95.74794100746983
UCXRlIK3Cw_TJIQC5kSJJQMg,2021-04,105702,58441,11678,2291,80.38191471142319
UCvPPBoTOor5gm8zSlE2tg4w,2021-04,40703,21745,1078,107,90.07421150278293
UCL34fAoFim9oHLbVzMKFavQ,2021-04,322994,139481,10430,802,92.31064237775647
UCkIimWZ9gBJRamKF0rmPU8w,2021-04,184000,68375,10147,563,94.4515620380408
UCHz3PeU1RRcY9vJDSqsigIA,2021-04,55521,23078,2358,119,94.95335029686174
UCvaTdHTWBGv3MKj3KVqJVCw,2021-04,934751,589859,39480,5211,86.80091185410335
UCJubINhCcFXlsBwnHp0wl_g,2021-04,69912,14678,6000,419,93.01666666666667
UCjlmCrq4TP1I4xguOtJ-31w,2021-04,164525,75047,8961,838,90.64836513781944
UCwePpiw1ocZRSNSkpKvVISw,2021-04,192567,127201,3464,472,86.37413394919169
UCDh2bWI5EDu7PavqwICkVpA,2021-04,75823,46041,2056,316,84.63035019455253
UC1opHUrw8rvnsadT-iGp7Cg,2021-04,606624,437187,31806,5600,82.39325913349683
UCHBhnG2G-qN0JrrWmMO2FTA,2021-04,150197,52547,5321,429,91.9376057132118
UCAWSyEs_Io8MtpY3m-zqILA,2021-04,699365,440482,41315,5076,87.71390536124895
UCUc8GZfFxtmk7ZwSO7ccQ0g,2021-04,712056,155970,20688,1003,95.15177880897139
UCRV9d6YCYIMUszK-83TwxVA,2021-04,10844,2396,1034,47,95.45454545454545
UCfiK42sBHraMBK6eNWtsy7A,2021-04,56797,36567,1239,203,83.61581920903954
UCJCzy0Fyrm0UhIrGQ7tHpjg,2021-04,59110,34759,1953,244,87.50640040962622
UCTIE7LM5X15NVugV7Krp9Hw,2021-04,142390,60347,8009,655,91.82170058683981
UCpLvJ42sm-edPGF8pKJonOQ,2021-04,4683,0,95,0,100.0
UCFv2z4iM5vHrS8bZPq4fHQQ,2021-04,39765,22351,2244,529,76.42602495543672
