channelId,period,superChats,uniqueSuperChatters,totalSC,averageSC
UCnDZwUFMzqOBcF3bjRfZD-g,2022-01,54,25,79448,1471
UCmhtmUBjkXOAetnaDq-XJ1g,2022-01,91,64,342809,3767
UC8jskpQfW9fn2NLK3PdaGdg,2022-01,149,48,147328,988
UCLQIMDHNE0ZGAiHIdMbq7dw,2022-01,31,16,39466,1273
UC16P6nSFhimmcjQKrdOx2IQ,2022-01,37,20,17072,461
UCiqHlJh_i0z3PUadvlcWpEg,2022-01,4,2,25500,6375
UCsCAwLNMv0ZdmO-QXQeK_Ig,2022-01,11,9,15182,1380
UCV5jhU4ntp08bfdzBpmMzeQ,2022-01,42,22,35258,839
UCobEOOm5RDIupAg5bpZ31Dg,2022-01,18,12,21020,1167
UC0RVF3KPjfS7WnH2xbpqghA,2022-01,22,17,15352,697
UCveZ9Ic1VtcXbsyaBgxPMvg,2022-01,136,103,438843,3226
UC9oudjCTHL2BfwxfDwI18eg,2022-01,4,3,2232,558
UCf-PcSHzYAtfcoiBr5C9DZA,2022-01,47,21,35822,762
UCmT0aSHuf-tb8UsvARLEjgg,2022-01,134,34,159843,1192
UCwuS0uY-Z2Gr_5OV2oFybFA,2022-01,87,78,157746,1813
UCvy86WpnHG-h7-tgBVQBJYg,2022-01,34,20,39105,1150
UCrwJvtphcyux30pAgoX68jA,2022-01,1,1,554,554
UCmeyo5pRj_6PXG-CsGUuWWg,2022-01,155,130,189926,1225
UCHjeZylSgXDSnor8wUnwU_g,2022-01,30,12,48101,1603
UCi6nV5Z2dzFuXBzLG3P9zqQ,2022-01,8,4,4335,541
UCES4K104k-D2HthE46z9VHQ,2022-01,42,35,45616,1086
UCxqB40OYroYH2s1xxf_3Plw,2022-01,480,58,1825753,3803
UC7A7bGRVdIwo93nqnA3x-OQ,2022-01,173,56,274392,1586
UClMEozXfSVOS3xcF2ZQJqfw,2022-01,41,32,92144,2247
UCMUmvaIF0-fBHzxt1PLOq3A,2022-01,75,37,15821,210
UC38hCsF3st1pBJBw8JnAu2g,2022-01,253,228,385800,1524
UCXtQTtPJedfjqEPysorbsMg,2022-01,11,10,19530,1775
UCk1qKLPaznd5gnKms-2XHaA,2022-01,9,8,12371,1374
UCHccxX2p_9DB_HPnXSb2omw,2022-01,41,24,40543,988
UCARI2g7r-PHaxrIcAYsMfmA,2022-01,3,3,2281,760
UCtjQoCilYbnxUXquXcVU3uA,2022-01,20,10,18674,933
UCge_6FJHyeOCxRtWCmaVTAQ,2022-01,5,3,1770,354
UCx45gypxj0fME6zxsLKsNow,2022-01,1,1,200,200
UCSFaf99eT5T4wNN1O2Z3NZg,2022-01,3,3,833,277
UCnYhIk9aGEx_bIgheVjs53w,2022-01,71,37,88812,1250
UCbfv8uuUXt3RSJGEwxny5Rw,2022-01,2,2,707,353
UCOp2E63vw8m2ChLdvZ_fYYw,2022-01,22,22,11225,510
UCcpgDsHDYHO1UyfpwjyNx1g,2022-01,21,16,14969,712
UCxN7pUZzXmMOuost2oRCHUw,2022-01,6,5,9465,1577
UCMYtONm441rBogWK_xPH9HA,2022-01,44,38,93594,2127
UC5ek2GWKvUKFgnKSHuuCFrw,2022-01,4,2,20638,5159
UCxn-IeA9DCFxUthBk6rYdQQ,2022-01,5,4,4412,882
UCSCX0sQoGjiwooIFaN3hxZw,2022-01,44,10,24960,567
UC5Xse6X7vB_nUL5HvEFVo_g,2022-01,82,35,52019,634
UC9QnAjC7mT4ggHuedr1_kqQ,2022-01,1,1,1064,1064
UCBJ6nejlzes6mm9UruaxQsA,2022-01,689,401,1089131,1580
UCCRZH38F6BkexM6edXkwG8g,2022-01,4,3,4910,1227
UCz6vnIbgiqFT9xUcD6Bp65Q,2022-01,5,5,53997,10799
UCUC1EIq0MtF-kctHPtQzIjQ,2022-01,1,1,278,278
UCO-FZDAG0mOvgu6jmGg1tiA,2022-01,48,20,79874,1664
UCg9_f0eR1KuqAb86Lj7xNew,2022-01,1,1,1000,1000
UCBvICYXxPK8PkoocBGnmeHA,2022-01,9,9,23398,2599
UCRV9d6YCYIMUszK-83TwxVA,2022-01,21,18,23164,1103
UC7yqc24BjJwi3PoqhXrx6og,2022-01,135,63,68055,504
UCBLqkkSpOi6a95Lf4BsTh7Q,2022-01,500,233,238614,477
UC_fYA9QRK-aJnFTgvR_4zug,2022-01,11,10,12630,1148
UCnbNzG6tecF6BAdhuv_Tipg,2022-01,232,69,302451,1303
UCEjysNG2a2UgCBIpJxBqn3w,2022-01,2,2,1040,520
UCE0yFdA-ZiCKVCqhHdVCV0Q,2022-01,3,3,5108,1702
UCORH-VrhMk_S24HzI0jSQEA,2022-01,3,3,3022,1007
UC0Qt-ycVvKBcP5J_Xz44zTg,2022-01,20,15,17000,850
UCs4zWdCrlnXmpVkjOgAHs0w,2022-01,2,1,1000,500
UCyqzU2nq7eGNi4kN0uHx7TA,2022-01,5,4,9696,1939
UCXSbl3XQYtx1u4Gvvca7NUA,2022-01,2,2,479,239
UCxEyuO_ilEJ9P5BIbhASIew,2022-01,5,4,1091,218
UCShXNLMXCfstmWKH_q86B8w,2022-01,189,152,399311,2112
UCJ-a35UYtoSg5Y8kIj0YRAg,2022-01,1,1,250,250
UC59t349CdSDtqNS0hNzwBjQ,2022-01,2,2,1427,713
UC8aUF9ipzQb2jTHlFoFZ1Vg,2022-01,210,150,286560,1364
UCqGtqSn0NiOCottKpYwBc4w,2022-01,55,26,84153,1530
UCNUS0XshN1Tf7iLdd0MpPAg,2022-01,64,26,35706,557
UC_hjHmi-ODGhHlSzD16p5Pw,2022-01,416,342,462100,1110
UC3MBUvkVTI9p-p0be7y7TQA,2022-01,572,421,690160,1206
UCg7aL_drCGzlPCrV6Hys_-w,2022-01,33,22,20700,627
UCQ1U65-CQdIoZ2_NA4Z4F7A,2022-01,5,5,5768,1153
UCyO7wyh07pYJaZk51OV75bA,2022-01,23,20,24010,1043
UCiSm-bQq8dgIX6ZATVqEppg,2022-01,4,3,1202,300
UCAL_ZudIZXhCDrniD4ZQobQ,2022-01,6,5,7772,1295
UC-WHzySBtEqRNxWWYv5bSZQ,2022-01,108,83,305502,2828
UCJjjeqEYMSzdsKt6vJ78WVw,2022-01,9,8,9438,1048
UCBxw5bdrbKO7E60E4s3KgQg,2022-01,547,340,648002,1184
UCkpqb53xiOvOgNYEbNpFSyw,2022-01,328,275,409116,1247
UCClwIqTUn5LDpFucHyaAhHg,2022-01,2,2,800,400
UCCEejtWAO80M7eFYZtdfJeA,2022-01,9,8,12350,1372
UCrlV1Iy0clxpfBADND4ONIQ,2022-01,33,13,6349,192
UC5qSx7KzdRwbsO1QmJc4d-w,2022-01,5,4,2744,548
UCL9dLCVvHyMiqjp2RDgowqQ,2022-01,9,5,9720,1080
UCUIAL_OAPtNmlAlKfj-ZuRQ,2022-01,19,17,5131,270
UCCXME7oZmXB2VFHJbz5496A,2022-01,40,33,54160,1354
UCIoRFfQdwgErIokdU4Zb-Sg,2022-01,30,22,21796,726
UC2OacIzd2UxGHRGhdHl1Rhw,2022-01,9,9,11830,1314
UCNjTjd2-PMC8Oo_-dCEss7A,2022-01,7,6,10020,1431
UCu5nZcaVhqiskh--rhQv0rA,2022-01,13,6,8212,631
UCXUb2wcPPg7mPMaanF7Q_zw,2022-01,1,1,610,610
UCp77Qho-YHhnklRr-DkjiOw,2022-01,69,30,114115,1653
UCNnsUBscSpTZgTPgShcuG_Q,2022-01,2,2,1107,553
UC1JuhRTsFgZvi2ie2dTUxbg,2022-01,258,67,410355,1590
UCfcizLIjD-OMeWbdeC8UPUw,2022-01,9,6,7097,788
UC0e6zo8oX6ISSBjPaSZsjeA,2022-01,18,15,16206,900
UCxp-_zVZcJBwZzjLt-LwAaQ,2022-01,39,36,67783,1738
UCXTpFs_3PqI41qX2d9tL2Rw,2022-01,917,619,1554268,1694
UCah4_WVjmr8XA7i5aigwV-Q,2022-01,42,33,83764,1994
UC1EB8moGYdkoZQfWHjh7Ivw,2022-01,36,36,38714,1075
UCPZgBtMYoFKypEG2SCvBN9A,2022-01,27,21,26816,993
UCQCJfZ3ClRFkf2Pgy5n2_NA,2022-01,1,1,413,413
UCBz3ZLAMLt9h_XKsd8rVTAg,2022-01,35,24,85306,2437
UCYm8zALd2uHqyy6C1tb4_zA,2022-01,275,187,504345,1833
UCteBATr7WkAF2sjWzBJ2hQw,2022-01,5,2,5080,1016
UCE7gtjLeZKNXLp5YURzYYeg,2022-01,2,2,3500,1750
UChbnRHntm3eSvUazYBjy6_Q,2022-01,1,1,58,58
UCSCmu_VjL4RR7rBjrvSAwSg,2022-01,5,3,3995,799
UCT1AQFit-Eaj_YQMsfV0RhQ,2022-01,12,12,15532,1294
UC6s0wLR0TZauzTVoGGw2r6g,2022-01,16,11,6975,435
UCHXgFLFyqR-XqtxfTH3qiYA,2022-01,47,36,35053,745
UCPtSgQ5-yCPl9wbo5w7tmWQ,2022-01,1,1,200,200
UCRMpIxnySp7Fy5SbZ8dBv2w,2022-01,7,7,14994,2142
UC_GCs6GARLxEHxy1w40d6VQ,2022-01,23,22,22660,985
UCJ6LH4jMNy0JN9RSThz1mMQ,2022-01,2,2,3526,1763
UCyl1z3jo3XHR1riLFKG5UAg,2022-02,1831,838,2919886,1594
UCFKOVgVbGmX65RxO3EtH3iw,2022-02,5526,1130,4437484,803
UCwUNuXd6rN08SQFzlIH4Ozg,2022-02,1790,372,670577,374
UCR6qhsLpn62WVxCBK1dkLow,2022-02,1189,622,1846187,1552
UCiqtXLBjDT6TRLhetkqO4nA,2022-02,437,109,268260,613
UCu-J8uIXuLZh16gG-cT1naw,2022-02,1021,239,923421,904
UCjlmCrq4TP1I4xguOtJ-31w,2022-02,1734,570,1209595,697
UCwcyyxn6h9ex4sMXGtpQE_g,2022-02,175,113,234739,1341
UCBQd84IW8OvM8H5jftHdvmw,2022-02,258,134,478819,1855
UCPf-EnX70UM7jqjKwhDmS8g,2022-02,354,131,405225,1144
UCl_gCybOJRIgOXw6Qb4qJzQ,2022-02,2992,758,3945899,1318
UCykMWf8B8I7c_jA8FTy2tGw,2022-02,166,48,92783,558
UCaum0e1MVZF69boluxgA0Bg,2022-02,188,54,135001,718
UC9XcNoPlGUe9urp1MGDM2wQ,2022-02,262,75,151434,577
UCoSrY_IQQVpmIRZ9Xf-y93g,2022-02,1253,642,1594351,1272
UCyY6YeINiwQoA-FnmdQCkug,2022-02,789,115,1027079,1301
UC9ruVYPv7yJmV0Rh0NKA-Lw,2022-02,9990,1483,5927432,593
UC7CtvN04ublW4LGTPksG6mg,2022-02,207,68,122860,593
UCYKP16oMX9KKPbrNgo_Kgag,2022-02,670,214,556279,830
UCYadZR9mRignx4RKvPow44g,2022-02,111,37,57153,514
UCLAl_kA_uPje7sH1TgJUnlw,2022-02,220,60,73222,332
UC6eWCld0KwmyHFbAqK3V-Rw,2022-02,6842,1135,6380602,932
UCD1QOCJIAPsMKMvRSXjLahw,2022-02,311,93,469741,1510
UC_xpCnfLvFtbKIVSm-cJX0w,2022-02,249,82,620284,2491
UCsUj0dszADCGbF3gNrQEuSQ,2022-02,200,114,275761,1378
UCQz5mRHdiwt7NrS9tc4D1Dg,2022-02,884,410,973968,1101
UCN3mosAMYBdogyQovOhPrxA,2022-02,1129,262,372392,329
UC3n5uGu18FoCy23ggWWp8tA,2022-02,1087,522,1847084,1699
UC_UqaRNrLcaL4fp2IAPV0OQ,2022-02,609,151,473669,777
UCbT_hixd5zKuuuOk6vt3zCA,2022-02,107,41,64136,599
UCRWF6QSuklmwY3UJHyVTQ1w,2022-02,154,63,89456,580
UCgmPnx-EEeOrZSg5Tiw7ZRQ,2022-02,2168,1158,4761468,2196
UC3xG1XWzAKt5dxSxktJvtxg,2022-02,429,266,538923,1256
UCNJwC2OjJ0Hsc2HT1D6jmJw,2022-02,132,48,100416,760
UCUKD-uaobj9jiqB-VXt71mA,2022-02,4124,976,2540234,615
UC-SSusywniohnRHif72eYdw,2022-02,183,58,133626,730
UC0ZTVxCHkZanT5dnP2FZD4Q,2022-02,216,55,126585,586
UCgA2jKRkqpY_8eysPUs8sjw,2022-02,584,276,815071,1395
UCYz_5n-uDuChHtLo7My1HnQ,2022-02,787,248,761361,967
UC0u_-3zgLkSYpQOxlBi-5Ng,2022-02,413,129,371473,899
UCg63a3lk6PNeWhVvMRM_mrQ,2022-02,183,52,164360,898
UC-hM6YJuNYVAmUWxeIr9FeA,2022-02,2328,831,2551655,1096
UCyKsg-57XC9pyHbP7v3kCPQ,2022-02,1101,244,763446,693
UCJ4VZaUiVC2vpN7TXG85M5g,2022-02,408,131,614365,1505
UC1ucgoC_sGww_Euu5iMqpQw,2022-02,63,35,92274,1464
UCL_qhgtOy0dy1Agp8vkySQg,2022-02,1364,582,2364435,1733
UCIcAj6WkJ8vZ7DeJVgmeqKw,2022-02,1474,820,1953841,1325
UCs9_O1tRPMQTHQ-N_L6FU2g,2022-02,4481,847,3273594,730
UCjlO0QCarccGehZqm6rhnSQ,2022-02,381,97,665436,1746
UCK9V2B22uJYu3N7eR_BT9QA,2022-02,2064,459,1012904,490
UCXW4MqCQn-jCaxlX-nn-BYg,2022-02,452,242,533119,1179
UCBAeKqEIugv69Q2GIgcH7oA,2022-02,1866,113,1599753,857
UCk--7D107cvb6PKqAiAK5uQ,2022-02,259,138,527177,2035
UCIRzELGzTVUOARi3Gwf1-yg,2022-02,794,167,791038,996
UChAOCCFuF2hto05Z68xp56A,2022-02,756,139,632753,836
UChrTMfNcD1eN2ENGWBD7lUQ,2022-02,320,212,663274,2072
UCkieJGn3pgJikVW8gmMXE2w,2022-02,1768,697,1552148,877
UCckQQRZVF9x2GjroBjNIX_Q,2022-02,61,45,107456,1761
UCZIFph1bYyGxmFkkNNLAKdA,2022-02,76,32,91434,1203
UCD5W21JqNMv_tV9nfjvF9sw,2022-02,1222,604,2042356,1671
UCIu-aUArYq_H84dBpCAokMA,2022-02,300,202,996739,3322
UCrWkFUu3DK5XpYBUPDC5uLA,2022-02,346,238,383176,1107
UCxLgvntienV0kwNLxrbcmyQ,2022-02,864,88,1021463,1182
UCUc8GZfFxtmk7ZwSO7ccQ0g,2022-02,136,106,97865,719
UCP4nMSTdwU1KqYWu3UH5DHQ,2022-02,2476,800,1857459,750
UCvPPBoTOor5gm8zSlE2tg4w,2022-02,275,93,332502,1209
UCeGendL8CO5RkffB6IFwHow,2022-02,131,52,136480,1041
UCD8i-h5iqOaysEkDnF1CQ_A,2022-02,81,25,126525,1562
UCle1cz6rcyH0a-xoMYwLlAg,2022-02,225,90,173999,773
UCpQBfGlXMoyu9eIgQDSHs2A,2022-02,107,36,73897,690
UCiMG6VdScBabPhJ1ZtaVmbw,2022-02,250,94,251001,1004
UCe_p3YEuYJb8Np0Ip9dk-FQ,2022-02,208,100,218667,1051
UC9V3Y3_uzU5e-usObb6IE1w,2022-02,1033,706,1153687,1116
UC1zFJrfEKvCixhsjNSb1toQ,2022-02,247,111,206738,836
UCRm6lqtdxs_Qo6HeL-SRQ-w,2022-02,598,302,511858,855
UCyLGcqYs7RsBb3L0SJfzGYA,2022-02,703,428,1088811,1548
UCoupL81t75_Z4XRKzOSHLbg,2022-02,20,13,21993,1099
UCpNu3ngL8XHyQ0-T5I8dB2g,2022-02,440,103,415485,944
UCgM1sly6rnxqWe8GLbceEag,2022-02,92,48,90917,988
UCPkKpOHxEDcwmUAnRpIu-Ng,2022-02,702,304,689635,982
UCAWSyEs_Io8MtpY3m-zqILA,2022-02,3947,1674,5687594,1440
UCJvlpuVIAyx34oYXi-uciNQ,2022-02,1130,133,982883,869
UCRHLyB45qqoK_FUcELJV40w,2022-02,108,45,187230,1733
UC5LyYg6cCA4yHEYvtUsir3g,2022-02,342,209,470039,1374
UCx_A6fns9qKjybu-6k0ur1g,2022-02,286,57,165847,579
UCLyTXfCZtl7dyhta9Jg3pZg,2022-02,948,192,390250,411
UC7Gb7Uawe20QyFibhLl1lzA,2022-02,5166,2017,8303887,1607
UC3Z7UaEe_vMoKRz9ABQrI5g,2022-02,785,56,329605,419
UCuJpyIPTENcIMpdqGYCU6WA,2022-02,88,40,67588,768
UCkngxfPbmGyGl_RIq4FA3MQ,2022-02,572,262,582058,1017
UCKeAhJvy8zgXWbh9duVjIaQ,2022-02,481,171,364053,756
UCdyqAaZDKHXg4Ahi7VENThQ,2022-02,2277,772,3609823,1585
UCC0i9nECi4Gz7TU63xZwodg,2022-02,1124,204,690259,614
UCIeSUTOTkF9Hs7q3SGcO-Ow,2022-02,1653,508,1178403,712
UCPcsJUA8PhOy3c4y1Q1eu3g,2022-02,117,34,84613,723
UCVbRXkQP-LumaBzfw-wsrrg,2022-02,80,36,87177,1089
UCQY514VtpAastF9qI1mVr9w,2022-02,34,33,75345,2216
UCTIE7LM5X15NVugV7Krp9Hw,2022-02,369,182,341518,925
UCANDOlYTJT7N5jlRC3zfzVA,2022-02,490,312,446222,910
UC2rIXE0D3Vb8kS48DQrW-Jg,2022-02,246,72,149822,609
UCvzGlP9oQwU--Y0r9id_jnA,2022-02,4379,1201,2734762,624
UCxrmkJf_X1Yhte_a4devFzA,2022-02,1034,134,1046097,1011
UCeShTCVgZyq2lsBW9QwIJcw,2022-02,426,187,401718,943
UCDh2bWI5EDu7PavqwICkVpA,2022-02,105,32,214991,2047
UCSlv7Z-4q7_7NRkzJB10A5Q,2022-02,56,28,78551,1402
UCPdKdMpXlmwcGdfiUTNusfg,2022-02,479,77,461957,964
UCO2bnzPlCau6YzLoSt8EDdA,2022-02,95,26,44825,471
UCvaTdHTWBGv3MKj3KVqJVCw,2022-02,4522,1667,6326263,1398
UC1DCedRgGHBdm81E1llLhOQ,2022-02,2304,692,4169512,1809
UCxfyW58K88YepKgIS1BLmOg,2022-02,116,42,43988,379
UCyb-cllCkMREr9de-hoiDrg,2022-02,122,69,118029,967
UC1opHUrw8rvnsadT-iGp7Cg,2022-02,3800,1921,6366854,1675
UCL34fAoFim9oHLbVzMKFavQ,2022-02,515,262,954776,1853
UChLfthKoUV502J7gU9STArg,2022-02,270,227,270203,1000
UC_4tXjqecqox5Uc05ncxpxg,2022-02,208,141,273156,1313
UCF_U2GCKHvDz52jWdizppIA,2022-02,177,100,193960,1095
UCZsMm2mdQgg3AG8lP8s5KOA,2022-02,6,6,3794,632
UCerkculBD7YLc_vOGrF7tKg,2022-02,164,86,117973,719
UCvNn6mRroGDctnqU-FUsszg,2022-02,12,12,6040,503
UCX88Pe54pxbJDSGIyGrzNdg,2022-02,64,24,95940,1499
UCTew_otbB25Ui2TQp2svHbg,2022-02,7,5,7100,1014
UCD8HOxPs4Xvsm8H0ZxXGiBw,2022-02,553,132,431857,780
UCyO7wyh07pYJaZk51OV75bA,2022-02,156,117,166693,1068
UC8oPnditPSp5lZu45fnXWCA,2022-02,580,351,1172732,2021
UCxm2qC7Z7cjDAd6yPyl-sKQ,2022-02,291,88,173631,596
UCHCbWdtJmZX9pEFtSye_juA,2022-02,38,21,34466,907
UChAnqc_AY5_I3Px5dig3X1Q,2022-02,2372,822,2505711,1056
UCENwRMx5Yh42zWpzURebzTw,2022-02,590,312,680986,1154
UC4YaOt1yT-ZeyB0OmxHgolA,2022-02,3052,2515,4859296,1592
UCfQVs_KuXeNAlGa3fb8rlnQ,2022-02,144,68,188107,1306
UCZ2rFJTs3IPJzYfxtvbKp8Q,2022-02,31,10,33568,1082
UCQgi2mK2f9l0Dky2-YhVTYQ,2022-02,165,73,284130,1722
UCgmFrRcyH7d1zR9sIVQhFow,2022-02,763,393,1704174,2233
UCFv2z4iM5vHrS8bZPq4fHQQ,2022-02,156,70,171942,1102
UCsHILl-8i1H9316RPeTEcfQ,2022-02,49,17,44747,913
UCryOPk2GZ1meIDt53tL30Tw,2022-02,446,190,417437,935
UCXYCBPWmFXbdTGD70eQe8zQ,2022-02,706,201,806192,1141
UCUKngXhjnKJ6KCyuC7ejI_w,2022-02,28,11,14635,522
UC3Ruo_5doyu514PesWGvCAg,2022-02,558,191,731162,1310
UCFTLzh12_nrtzqBPsTCqenA,2022-02,1146,710,1809197,1578
UCIG9rDtgR45VCZmYnd-4DUw,2022-02,646,157,434880,673
UCfeznQrLe9URem6xJmWQVlw,2022-02,333,72,223278,670
UCdpUojq0KWZCN9bxXnZwz5w,2022-02,414,143,380067,918
UCo7TRj3cS-f_1D9ZDmuTsjw,2022-02,560,202,498559,890
UC48jH1ul-6HOrcSSfoR02fQ,2022-02,52,35,54214,1042
UC0g1AE0DOjBYnLhkgoRWN1w,2022-02,315,107,355504,1128
UCkIimWZ9gBJRamKF0rmPU8w,2022-02,732,250,1029386,1406
UCLO9QDxVL4bnvRRsz6K4bsQ,2022-02,1325,586,1655941,1249
UCAHXqn4nAd2j3LRu1Qyi_JA,2022-02,127,56,97441,767
UC8QEgcJgjrJWy4B43aXxsAQ,2022-02,232,123,327701,1412
UCzUNASdzI4PV5SlqtYwAkKQ,2022-02,246,136,288589,1173
UCvEX2UICvFAa_T6pqizC20g,2022-02,42,29,28329,674
UCSFCh5NL4qXrAy9u-u2lX3g,2022-02,962,594,1432101,1488
UCa9Y57gfeY0Zro_noHRVrnw,2022-02,771,313,1152171,1494
UC_hjHmi-ODGhHlSzD16p5Pw,2022-02,386,226,390208,1010
UC7-N7MvN5muVIHqyQx9LFbA,2022-02,382,200,568662,1488
UCom8rCUQZP98SIXJzMwjrxw,2022-02,74,31,88226,1192
UCgTzsBI0DIRopMylJEDqnog,2022-02,31,23,20840,672
UCgYCMluaLpERsyNXlPOvBtA,2022-02,417,203,728304,1746
UCYbzeYnRZuw7fZKrgu2bgtw,2022-02,146,59,243593,1668
UCPuqNtP0QO5uNUir6L7U-5g,2022-02,74,31,271250,3665
UCFahBR2wixu0xOex84bXFvg,2022-02,682,220,562234,824
UCckdfYDGrjojJM28n5SHYrA,2022-02,7357,2332,11925732,1621
UCIBY1ollUsauvVi4hW4cumw,2022-02,4544,1241,10943333,2408
UCCebCRguPlkvWemz2dKxWIA,2022-02,353,133,453364,1284
UCkPIfBOLoO0hVPG-tI2YeGg,2022-02,891,375,663478,744
UCsFn_ueskBkMCEyzCEqAOvg,2022-02,564,224,599840,1063
UCq6EBsKaFIUpac6fPkGu2PQ,2022-02,117,41,45049,385
UCuvk5PilcvDECU7dDZhQiEw,2022-02,1601,561,3637697,2272
UC0WwEfE-jOM2rzjpdfhTzZA,2022-02,67,31,70661,1054
UClzpoRto1BJXaRGe9OkkGLQ,2022-02,135,54,111290,824
UCpRXCTyNNa-MnjhK6gisnRw,2022-02,46,34,122772,2668
UC4J0GZLM55qrFh2L-ZAb2LA,2022-02,651,66,212303,326
UCODNLyn3L83wEmC0DLL0cxA,2022-02,391,176,269735,689
UCHVXbQzkl3rDfsXWo8xi2qw,2022-02,921,355,572438,621
UC-o-E6I3IC2q8sAoAuM6Umg,2022-02,373,236,844316,2263
UCiLt4FLjMXszLOh5ISi1oqw,2022-02,147,56,124654,847
UChMPicpTxVNAMOmz7fQEVpA,2022-02,374,40,238619,638
UC2JWNoJJ8MRZkgINm2IhH7Q,2022-02,439,160,361488,823
UCp-UfRz1EEPlX6xwfPKd2lQ,2022-02,23,9,53456,2324
UC66DRsVkzrPAp6hZV7-HBGw,2022-02,178,81,146512,823
UCD-miitqNY3nyukJ4Fnf4_A,2022-02,462,313,1077428,2332
UCfhzPS_rZHHJ3AEQyIVm_gA,2022-02,608,90,455070,748
UCuep1JCrMvSxOGgGhBfJuYw,2022-02,1489,429,983041,660
UCp6993wxpyDPHUpavwDFqgg,2022-02,455,230,548978,1206
UCpnvhOIJ6BN-vPkYU9ls-Eg,2022-02,515,148,391729,760
UC_T1YqknD5yrpVlupc-ZXzg,2022-02,19,15,36731,1933
UC1suqwovbL1kzsoaZgFZLKg,2022-02,1342,648,1265197,942
UCo5pboqAxtr5gOFSDBGD09w,2022-02,92,42,44868,487
UCtxY8FW7NsYLggrczfoI-1w,2022-02,116,48,106264,916
UC23pFx4llMrwDvGJ7DqT87Q,2022-02,78,21,53249,682
UCV-9dgtVXHmqvzY9qdvoGYA,2022-02,94,32,79953,850
UCIwHOJn_3QjBTwQ_gNj7WRA,2022-02,20,12,13229,661
UC0Owc36U9lOyi9Gx9Ic-4qg,2022-02,463,161,485906,1049
UC9127w5CLmWugWcpdGGuKOA,2022-02,30,8,12030,401
UC7A7bGRVdIwo93nqnA3x-OQ,2022-02,267,88,289943,1085
UCs86f6tbWatcKVt7emv9hfQ,2022-02,255,104,123015,482
UCs-lYkwb-NYKE9_ssTRDK3Q,2022-02,455,94,194502,427
UCTMgd9qnUD9qKBX5oTtD6ug,2022-02,236,104,228052,966
UCKAeNMLH_zCv-pSVjWLyHYw,2022-02,19,12,31092,1636
UCj_KuUzpOXAliYEesJwdrbw,2022-02,367,181,258864,705
UCRUFY2ZCyVOvC-1rJIVZlKg,2022-02,89,46,129074,1450
UCCA4jJY5PrTfIFJIcbI_NhQ,2022-02,293,62,233081,795
UCZszUCQMhWNVMxp6CSoyWoA,2022-02,132,39,164363,1245
UCeLzT-7b2PBcunJplmWtoDg,2022-02,754,283,825266,1094
UC5XQhzMH08PgWa4Zp02Gcsw,2022-02,438,83,272493,622
UCQ0UDLQCjY0rmuxCDE38FGg,2022-02,1465,391,1840298,1256
UChgTyjG-pdNvxxhdsXfHQ5Q,2022-02,360,149,391568,1087
UCyZZMKRn-mUEkPzaqa9b6bg,2022-02,53,24,35257,665
UCl-3q6t6zdZwgIsFZELb7Zg,2022-02,1121,167,775232,691
UC--zuEfONeFXPvLqX0Kvbuw,2022-02,452,151,1048104,2318
UCAoy6rzhSf4ydcYjJw3WoVg,2022-02,110,58,85755,779
UCGNI4MENvnsymYjKiZwv9eg,2022-02,225,129,317741,1412
UCxqB40OYroYH2s1xxf_3Plw,2022-02,267,48,360577,1350
UCFEd5V7VcxBPPcuMGpmvkQA,2022-02,287,65,203011,707
UCtpB6Bvhs1Um93ziEDACQ8g,2022-02,95,57,88747,934
UC6HjtF2rHZO8gAsX5FXF-Kg,2022-02,153,90,116504,761
UCNV41fU_c4IvhrwHhGKSWLA,2022-02,141,70,89648,635
UCmZ1Rbthn-6Jm_qOGjYsh5A,2022-02,336,195,724819,2157
UC36tM-mb6ve_OA3jPynxp7g,2022-02,127,47,146772,1155
UCpDXyTzTvpVuW4LTwJ4ar9g,2022-02,87,26,98395,1130
UC01gb86Qdlkh23Nqk3A1OLQ,2022-02,45,19,62078,1379
UCGw7lrT-rVZCWHfdG9Frcgg,2022-02,47,38,71278,1516
UCmovZ2th3Sqpd00F5RdeigQ,2022-02,1662,599,1775403,1068
UCtjQoCilYbnxUXquXcVU3uA,2022-02,21,5,8540,406
UCu1INzefw3R7M9-3QEHYmMQ,2022-02,639,201,588174,920
UCB1s_IdO-r0nUkY2mXeti-A,2022-02,158,84,191005,1208
UCqTGCMjeKOclEEfW8Vs7sXQ,2022-02,181,107,192754,1064
UCH1B9AR8sfWJVf9zcu9rbGg,2022-02,453,108,398809,880
UCWz0CSYCxf4MhRKPDm220AQ,2022-02,64,49,86626,1353
UCw8bMzcXgX4SAQPraOJIVgA,2022-02,103,51,93610,908
UCWq6L3iY4hGK4LmylvQtj-g,2022-02,162,46,127165,784
UCr9p1ZjLKgfaoqNorY7PiWQ,2022-02,272,89,241911,889
UC727SQYUvx5pDDGQpTICNWg,2022-02,173,84,125966,728
UCWQGiZK_rAMpnl4awiUrqqg,2022-02,160,46,350547,2190
UCLOnKw76ypBM5PeYr4OdkJQ,2022-02,274,44,339188,1237
UC_soGpcb7SORsk5yzHLMdTQ,2022-02,712,130,250659,352
UCRcLAVTbmx2-iNcXSsupdNA,2022-02,771,279,714120,926
UCnvVG9RbOW3J6Ifqo-zKLiw,2022-02,385,253,673850,1750
